ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,family_type,fam_lt_lw,families,pct_lt_lw,LL_95CI,UL_95CI,se,rse,family_type_decile,CA_RR,livingwage,version
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,86020,Winterhaven CDP,Imperial,6025,Southern California,14,Adult2_Child1,,,,NA,NA,NA,NA,,,17.38,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,86020,Winterhaven CDP,Imperial,6025,Southern California,14,Adults2_Children2,,,,NA,NA,NA,NA,,,18.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,86020,Winterhaven CDP,Imperial,6025,Southern California,14,Adult2_Children3,,,,NA,NA,NA,NA,,,22.53,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,86020,Winterhaven CDP,Imperial,6025,Southern California,14,Adult1_children,,,,NA,NA,NA,NA,,,22.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,86020,Winterhaven CDP,Imperial,6025,Southern California,14,Adult2_children,,,,NA,NA,NA,NA,,,18.75,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,1,94,1.1,NA,NA,NA,NA,10,0.04,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,30,30,100,NA,NA,NA,NA,1,1.3,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6616,Big Pine CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,87,317,27.6,NA,NA,NA,NA,4,1.11,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,60,83,72.3,NA,NA,NA,NA,7,0.94,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,6798,Bishop city,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,11600,Cartago CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,18030,Darwin CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,29,186,15.4,NA,NA,NA,NA,7,0.62,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,0,0,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,28021,Furnace Creek CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,34405,Homewood Canyon CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,34405,Homewood Canyon CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,34405,Homewood Canyon CDP,Inyo,6027,Central/Southeast Sierra,3,,,,,NA,NA,NA,NA,,,,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,1,16,7.9,NA,NA,NA,NA,8,0.32,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,16,16,100,NA,NA,NA,NA,1,1.3,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,36350,Independence CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,1,AIAN,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,8,32,25.8,NA,NA,NA,NA,,1.03,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,2,Asian,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,3,AfricanAm,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,4,Latino,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,146,308,47.3,NA,NA,NA,NA,,1.89,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,5,NHOPI,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,6,White,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,76,937,8.1,NA,NA,NA,NA,,0.32,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,7,Multiple,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,8,Other,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,231,1310,17.6,NA,NA,NA,NA,,0.7,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,1,AIAN,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,67,113,59.3,NA,NA,NA,NA,,0.77,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,2,Asian,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,3,AfricanAm,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,4,Latino,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,72,72,100,NA,NA,NA,NA,,1.3,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,5,NHOPI,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,6,White,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,118,140,84.3,NA,NA,NA,NA,,1.09,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,7,Multiple,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,8,Other,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,338,406,83.3,NA,NA,NA,NA,,1.08,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,CO,6027,Inyo,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,MarriedCouple2Children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,9,Total,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,SingleMother2Children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1,,,,NA,NA,NA,NA,,,8.72,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Child1,,,,NA,NA,NA,NA,,,18.91,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children2,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_Children3,,,,NA,NA,NA,NA,,,28.44,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2,,,,NA,NA,NA,NA,,,13.31,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Child1,,,,NA,NA,NA,NA,,,16.98,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adults2_Children2,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_Children3,,,,NA,NA,NA,NA,,,22.45,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult1_children,,,,NA,NA,NA,NA,,,22.51,9/29/2013 0:00
770,Living wage and percent of families with incomes below the living wage,2010,,,PL,37918,Keeler CDP,Inyo,6027,Central/Southeast Sierra,3,Adult2_children,,,,NA,NA,NA,NA,,,18.35,9/29/2013 0:00
